Chứng từ,Ngày tạo,Số chứng từ,Diễn giải,Vật tư,Tên vật tư,Kho,Đơn vị tính (1),SL 1,Đơn vị tính (2),SL 2,Giá,Tiền vốn,Tk Nợ,Tk Có,Đối tượng,Nhân viên,Phân xưởng,Bộ phận,Đơn hàng/Hợp đồng bán,Lệnh sản xuất,Công việc,Công đoạn,Trung tâm chi phí,Sản phẩm,Mã vụ việc,Mã giao dịch
DC,10/3/2024,DC10/24-0010,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất xe 51C-672.66 đi Cty MÊ KÔNG,TPH595920G112MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x92.0PB (cm), TL: 112.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",KTP001,Cái,3295,KG,30000,0,0,15517,15515,KH010025,002221,,,SO2407-0013,,,,,,,2260
DC,10/3/2024,DC10/24-0011,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất xe 51C-672.66 đi Cty Inter,TPH060096G115INT.FL.111,"Bao TP-PP, trắng tẩy, K60x96LL, TL: 115g/cái, MK: FEED FLOUR - CODE 111 (1+1) (Mã: 5001350). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",KTP001,Cái,454.5,KG,4000,0,0,15517,15515,KH010014,001306,,,SO2409-0056,,,,,,,2260
DC,10/3/2024,DC10/24-0012,Chuyển Kho Thành Phẩm Bao sang kho Kinh Doanh xuất  Cty LOUIS,TPH055090G147TDLU.T201,"Bao TP-PP, trắng đục, K55.0x90PB(+/-1), lồng LDPE-K58x123x39g, TL: PP-108g + PE-39g = 147g/bộ, MK: T201 [Ép kiện: 300cái/kiện, bắn đai 3 ngang x 2 dọc]",KTP001,Bộ,2636.3,KG,18000,0,0,15517,15515,KH010052,002221,,,SO2409-0028,,,,,,,2260
DC,10/3/2024,DC10/24-0013,Chuyển kho TP bao sang Kho KD xuất cont HANWA  ngày 03/10,0119111008013000,"HK4(S) Bao TP-PP, trắng đục, tráng ngoài, K68x126PB, TL: 158g/cái, MK: 150Ø x 90° 10PCS.",KTP001,CAI,3098.7,KG,19650,0,0,15513,15515,CTY00001,,,,SO2407-0070,,,,,,,2260
DC,10/3/2024,DC10/24-0013,Chuyển kho TP bao sang Kho KD xuất cont HANWA  ngày 03/10,0119111008014000,"HK5(S) Bao TP-PP, trắng đục, tráng ngoài, K68x126PB, TL: 158g/cái, MK: 150Ø x 45° 15PCS.",KTP001,CAI,2367.9,KG,15090,0,0,15513,15515,CTY00001,,,,SO2407-0070,,,,,,,2260
DC,10/3/2024,DC10/24-0013,Chuyển kho TP bao sang Kho KD xuất cont HANWA  ngày 03/10,0119111009015000,"HK1(S) Bao TP-PP, trắng đục, tráng ngoài, K73x126PB, TL: 170g/cái, MK: 100Ø x 90° 30PCS.",KTP001,CAI,1688.3,KG,10125,0,0,15513,15515,CTY00001,,,,SO2407-0070,,,,,,,2260
DC,10/3/2024,DC10/24-0013,Chuyển kho TP bao sang Kho KD xuất cont HANWA  ngày 03/10,0119111011000000,"HK9(L) Bao TP-PP, trắng đục, tráng ngoài, K81x140PB, TL: 209g/cái.",KTP001,CAI,1090.6,KG,5078,0,0,15513,15515,CTY00001,,,,SO2407-0070,,,,,,,2260
DC,10/3/2024,DC10/24-0013,Chuyển kho TP bao sang Kho KD xuất cont HANWA  ngày 03/10,TPH073126G170VATHWHK11-1,"Bao TP-PP, màu vàng, tráng ngoài, K73x126PB, TL: 170g/cái, MK: ニップル Ø100 60pcs. [HK11-1 (Y-S-100-60)] [EK: Tép 25 cái gấp 4, MK ra ngoài, bó 4 tép cột dây màu trắng hai đầu cho vào bao màu trắng. Kiện 500cái/3 đai ngang/dán tem bên hông từng bao/có M",KTP001,CAI,887.85,KG,5095,0,0,15513,15515,CTY00001,,,,SO2407-0070,,,,,,,2260
DC,10/3/2024,DC10/24-0013,Chuyển kho TP bao sang Kho KD xuất cont HANWA  ngày 03/10,TPH073126G170VATHWHK11-2,"Bao TP-PP, màu vàng, tráng ngoài, K73x126PB, TL: 170g/cái, MK: ニップル Ø150 30pcs. [HK11-2 (Y-S-150-30)] [EK: Tép 25 cái gấp 4, MK ra ngoài, bó 4 tép cột dây màu trắng hai đầu cho vào bao màu trắng. Kiện 500cái/3 đai ngang/dán tem bên hông từng bao/có M",KTP001,CAI,801.8,KG,5061,0,0,15513,15515,CTY00001,,,,SO2407-0070,,,,,,,2260
DC,10/3/2024,DC10/24-0013,Chuyển kho TP bao sang Kho KD xuất cont HANWA  ngày 03/10,TPH073126TDHAW.HK2(S),"HK2(S) Bao TP-PP, trắng đục tráng ngoài, K73x126PB, TL: 170g/cái, MK: 100Ø x 45° 40pcs. [EK: Tép 25 cái gấp 4, MK ra ngoài, bó 4 tép cột dây màu trắng hai đầu cho vào bao màu trắng. Kiện 500cái/3 đai ngang/dán tem bên hông từng bao/có MK ra ngoài]",KTP001,CAI,854.3,KG,5085,0,0,15513,15515,CTY00001,,,,SO2407-0070,,,,,,,2260
HD,10/3/2024,00000547,"XK bán hàng ngày 03/10/2024, Xe 51C-672.66",TPH495805G079MEK.SAB,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: SAB-25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",,Cái,1159.5,KG,15000,0,0,6321,15515,KH010025,,,,SO2409-0054,,,,,,,2301
HD,10/3/2024,00000548,"XK bán hàng ngày 03/10/2024, Xe 51C-672.66",TPH595920G112MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x92.0PB (cm), TL: 112.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",,Cái,3295,KG,30000,0,0,6321,15515,KH010025,,,,SO2407-0013,,,,,,,2301
HD,10/3/2024,00000549,"XK bán hàng ngày 03/10/2024, Xe 51C-672.66",TPH060096G115INT.FL.111,"Bao TP-PP, trắng tẩy, K60x96LL, TL: 115g/cái, MK: FEED FLOUR - CODE 111 (1+1) (Mã: 5001350). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",,Cái,454.5,KG,4000,0,0,6321,15515,KH010014,,,,SO2409-0056,,,,,,,2301
HD,10/3/2024,00000550,XK bán hàng ngày 03/10/2024_Xe 50H-349.36 (DDH số: 5579/2024 ngày 14.09.2024),TPH055090G147TDLU.T201,"Bao TP-PP, trắng đục, K55.0x90PB(+/-1), lồng LDPE-K58x123x39g, TL: PP-108g + PE-39g = 147g/bộ, MK: T201 [Ép kiện: 300cái/kiện, bắn đai 3 ngang x 2 dọc]",,Bộ,2636.3,KG,18000,0,0,6321,15515,KH010052,,,,SO2409-0028,,,,,,,2301
LR,10/3/2024,LR10/24-0017,Cm sợi tạm,SOI-PR43MI-01,"Sợi PP, màu đen, 670D, 2.50mm. [CB105+MF4X]",KSO001,KG,118.3,KG,118.3,1100.58,130198,15512,15512,CTY00001,,,,,,,,,,,2270
LR,10/3/2024,LR10/24-0017,Cm sợi tạm,SOI-PRTD-01,"Sợi PP, màu trắng đục, 670D, 2.5mm, 3.4kgF/sợi, 20%.",KSO001,KG,205.73,KG,205.73,1594.05,327945,15512,15512,CTY00001,,,,,,,,,,,2270
LR,10/3/2024,LR10/24-0022,CM SỢI ĐỒNG CẤP,SOI-MK12-4,"Sợi PP, trắng tẩy, 950D, 2.5mm. (Dùng hạt tẩy OP10 - Đại Á)",KSO001,KG,2000,KG,2000,0,0,15512,15512,CTY00001,,,,,,,,,,,2270
LR,10/3/2024,LR10/24-0024,CM SỢI ĐỒNG CẤP,SOI-MS01-4,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C]",KSO001,KG,1941.62,KG,1941.62,1.06,2067,15512,15512,CTY00001,,,,,,,,,,,2270
LR,10/3/2024,LR10/24-0026,CM SỢI ĐỒNG CẤP,SOI-SP31-3,"Sợi PP màu trắng đục, 880D, 2.55mm [Dùng MV8C]",KSO001,KG,2000,KG,2000,127.03,254056,15512,15512,CTY00001,,,,,,,,,,,2270
LR,10/3/2024,LR10/24-0049,CM SỢI ĐỒNG CẤP,SOI-TP13,"Sợi PP, 780D, 2.91mm, trắng trong.",KSO001,KG,500.92,KG,500.92,0,0,15512,15512,CTY00001,,,,,,,,,,,2270
P1,10/3/2024,SIM10/24-009,"Xk bán hàng ngày 03/10/2024, XE 51C-672.66",TPH060096G115INT.FL.111,"Bao TP-PP, trắng tẩy, K60x96LL, TL: 115g/cái, MK: FEED FLOUR - CODE 111 (1+1) (Mã: 5001350). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",KKD001,Cái,454.5,KG,4000,0,0,6321,15517,KH010014,002519,,,SO2409-0056,,,,,,,2240
P1,10/3/2024,SIM10/24-010,"Xk bán hàng ngày 03/10/2024, XE 51C-672.66",TPH495805G079MEK.SAB,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: SAB-25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",KKD001,Cái,1159.5,KG,15000,0.00167,25,6321,15517,KH010025,002519,,,SO2409-0054,,,,,,,2240
P1,10/3/2024,SIM10/24-010,"Xk bán hàng ngày 03/10/2024, XE 51C-672.66",TPH595920G112MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x92.0PB (cm), TL: 112.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",KKD001,Cái,3295,KG,30000,0,0,6321,15517,KH010025,002519,,,SO2407-0013,,,,,,,2240
P1,10/3/2024,SIM10/24-011,"Xk bán hàng ngày 03/10/2024, XE 50H-349.36",TPH055090G147TDLU.T201,"Bao TP-PP, trắng đục, K55.0x90PB(+/-1), lồng LDPE-K58x123x39g, TL: PP-108g + PE-39g = 147g/bộ, MK: T201 [Ép kiện: 300cái/kiện, bắn đai 3 ngang x 2 dọc]",KKD001,Bộ,2636.3,KG,18000,0,0,6321,15515,KH010052,002519,,,SO2409-0028,,,,,,,2240
P1,10/3/2024,SIM10/24-012,Xk bán hàng ngày 03/10/2024;Số cont 20' : IAAU2850013 ;Số seal : IAAH179806; INV: 252,0119111008013000,"HK4(S) Bao TP-PP, trắng đục, tráng ngoài, K68x126PB, TL: 158g/cái, MK: 150Ø x 90° 10PCS.",KKD001,CAI,3098.7,KG,19650,0,0,6321,15517,KH020020,002519,,,SO2407-0070,,,,,,,2240
P1,10/3/2024,SIM10/24-012,Xk bán hàng ngày 03/10/2024;Số cont 20' : IAAU2850013 ;Số seal : IAAH179806; INV: 252,0119111008014000,"HK5(S) Bao TP-PP, trắng đục, tráng ngoài, K68x126PB, TL: 158g/cái, MK: 150Ø x 45° 15PCS.",KKD001,CAI,2367.9,KG,15090,0,0,6321,15517,KH020020,002519,,,SO2407-0070,,,,,,,2240
P1,10/3/2024,SIM10/24-012,Xk bán hàng ngày 03/10/2024;Số cont 20' : IAAU2850013 ;Số seal : IAAH179806; INV: 252,0119111009015000,"HK1(S) Bao TP-PP, trắng đục, tráng ngoài, K73x126PB, TL: 170g/cái, MK: 100Ø x 90° 30PCS.",KKD001,CAI,1718.2,KG,10125,0,0,6321,15517,KH020020,002519,,,SO2407-0070,,,,,,,2240
P1,10/3/2024,SIM10/24-012,Xk bán hàng ngày 03/10/2024;Số cont 20' : IAAU2850013 ;Số seal : IAAH179806; INV: 252,0119111011000000,"HK9(L) Bao TP-PP, trắng đục, tráng ngoài, K81x140PB, TL: 209g/cái.",KKD001,CAI,1090.6,KG,5078,0,0,6321,15517,KH020020,002519,,,SO2407-0070,,,,,,,2240
P1,10/3/2024,SIM10/24-012,Xk bán hàng ngày 03/10/2024;Số cont 20' : IAAU2850013 ;Số seal : IAAH179806; INV: 252,TPH073126G170VATHWHK11-1,"Bao TP-PP, màu vàng, tráng ngoài, K73x126PB, TL: 170g/cái, MK: ニップル Ø100 60pcs. [HK11-1 (Y-S-100-60)] [EK: Tép 25 cái gấp 4, MK ra ngoài, bó 4 tép cột dây màu trắng hai đầu cho vào bao màu trắng. Kiện 500cái/3 đai ngang/dán tem bên hông từng bao/có M",KKD001,CAI,827.5,KG,5095,0,0,6321,15517,KH020020,002519,,,SO2407-0070,,,,,,,2240
P1,10/3/2024,SIM10/24-012,Xk bán hàng ngày 03/10/2024;Số cont 20' : IAAU2850013 ;Số seal : IAAH179806; INV: 252,TPH073126G170VATHWHK11-2,"Bao TP-PP, màu vàng, tráng ngoài, K73x126PB, TL: 170g/cái, MK: ニップル Ø150 30pcs. [HK11-2 (Y-S-150-30)] [EK: Tép 25 cái gấp 4, MK ra ngoài, bó 4 tép cột dây màu trắng hai đầu cho vào bao màu trắng. Kiện 500cái/3 đai ngang/dán tem bên hông từng bao/có M",KKD001,CAI,821.8,KG,5061,0,0,6321,15517,KH020020,002519,,,SO2407-0070,,,,,,,2240
P1,10/3/2024,SIM10/24-012,Xk bán hàng ngày 03/10/2024;Số cont 20' : IAAU2850013 ;Số seal : IAAH179806; INV: 252,TPH073126TDHAW.HK2(S),"HK2(S) Bao TP-PP, trắng đục tráng ngoài, K73x126PB, TL: 170g/cái, MK: 100Ø x 45° 40pcs. [EK: Tép 25 cái gấp 4, MK ra ngoài, bó 4 tép cột dây màu trắng hai đầu cho vào bao màu trắng. Kiện 500cái/3 đai ngang/dán tem bên hông từng bao/có MK ra ngoài]",KKD001,CAI,854.3,KG,5085,0,0,6321,15517,KH020020,002519,,,SO2407-0070,,,,,,,2240
PX,10/3/2024,PX10/24-0019,XUAT MUC IN CHO KHAU IN,MDM-FL23,Vàng Chanh 23 FL,KHC001,KG,25,KG,25,73927.28,1848182,627215,1523,CTY00001,,Phân xưởng 8,,,,,,,,,2217C
PX,10/3/2024,PX10/24-0020,"Xuất 3 lô cao su của máy in cái  số 1+2+4 xưởng bán thành phẩm đi đắp lại, dự kiến nhập lại ngày 10/10/2024",0908500250000000,Lô Cao Su máy in cái phi 112  x 700mm ( GC theo bản vẽ),KVTSC001,TRUC,1,TRUC,1,0,0,1388,1524,NCC010204,000337,Phòng kỹ thuật,,,,,,,,,2262
PX,10/3/2024,PX10/24-0020,"Xuất 3 lô cao su của máy in cái  số 1+2+4 xưởng bán thành phẩm đi đắp lại, dự kiến nhập lại ngày 10/10/2024",0908500310000000,Lô Cao Su máy in cái phi 112x 830mm ( GC Theo bản vẽ),KVTSC001,CAY,2,CAY,2,0,0,1388,1524,NCC010204,000337,Phòng kỹ thuật,,,,,,,,,2262
PX,10/3/2024,PX10/24-0021,Xuất dầu cho xe nâng,0700100090000000,dầu do,KHC001,Lít,30,Lít,30,16302.95,489088,627310,1523,CTY00001,,Phòng Kho Vận,,,,,,,,,2216
PX,10/3/2024,PX10/24-0022,XUAT MỰC IN CHO KHÂU IN,MDM-FL23GT,Vàng Chanh 23 FL gián tiếp (P012C),KHC001,KG,25,KG,25,74000,1850000,627215,1523,CTY00001,,Phân xưởng 8,,,,,,,,,2217C
PX,10/3/2024,PX10/24-0022,XUAT MỰC IN CHO KHÂU IN,MDM-FL92GT,Đen 92 FL gián tiếp,KHC001,KG,25,KG,25,69086.71,1727168,627215,1523,CTY00001,,Phân xưởng 8,,,,,,,,,2217C
PX,10/3/2024,PX10/24-0024,Yêu cầu xuất nl thổi ngày 3/10/2024,HAT-EVA,"Hạt nhựa EVA: H2181, 7350M...",KNL001,KG,222.35,KG,222.35,32173.17,7153705,62113,1521,CTY00001,,Phân xưởng 8,,SO2409-0030,LSX10/24-006,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,HDPE0025-3,,2218
PX,10/3/2024,PX10/24-0024,Yêu cầu xuất nl thổi ngày 3/10/2024,HAT-HDPE-TH,"Hạt nhựa HDPE thổi hấp. [Bao gồm các mã: , 6888, TR-144, FB1460...]",KNL001,KG,1399.4,KG,1399.4,25848.11,36171844,62113,1521,CTY00001,,Phân xưởng 8,,SO2409-0030,LSX10/24-006,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,HDPE0025-3,,2218
PX,10/3/2024,PX10/24-0024,Yêu cầu xuất nl thổi ngày 3/10/2024,HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KNL001,KG,209.9,KG,209.9,26095.61,5477468,62113,1521,CTY00001,,Phân xưởng 8,,SO2409-0030,LSX10/24-006,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,HDPE0025-3,,2218
PX,10/3/2024,PX10/24-0024,Yêu cầu xuất nl thổi ngày 3/10/2024,HAT-TALC-THOI-IFC7,Hạt taical thổi HDPE IF-PE114C7 (Đại Á),KNL001,KG,699.72,KG,699.72,8150,5702718,62113,1521,CTY00001,,Phân xưởng 8,,SO2409-0030,LSX10/24-006,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,HDPE0025-3,,2218
PX,10/3/2024,PX10/24-0024,Yêu cầu xuất nl thổi ngày 3/10/2024,HAT-TPP,"Hạt nhựa TPP: FL7632L, Hạt L6000N ...",KNL001,KG,889.4,KG,889.4,33020,29367988,62113,1521,CTY00001,,Phân xưởng 8,,SO2409-0030,LSX10/24-006,Công đoạn thổi túi (HDPE - LDPE-LLDPE),PE,,HDPE0025-3,,2218
PX,10/3/2024,PX10/24-0027,XUAT NVL THEO LSX,10DAI-MNWHI-01-0743,"Dây đai mono, 7.0cm x 43.0g/m, màu trắng",KNL002,M,9.44,KG,219.61,1907.04431,418806,627216,15516,CTY00001,,Xưởng jumbo,,SO2409-0062,LSX10/24-001,Cắt dây đai-dây rope,BAOJUMBO,,03CAT-TU001-08-0001-DAIN,,2217D
PX,10/3/2024,PX10/24-0027,XUAT NVL THEO LSX,10DAI-PPDE0-01-0530,"Dây đai PP, Kích thước 5.0cm;  TL: 30g/m, màu đen",KNL002,M,795.8,KG,26526.67,1327.63894,35217840,627216,15516,CTY00001,,Xưởng jumbo,,SO2408-0021,LSX09/24-069,Cắt dây đai-dây rope,BAOJUMBO,,03CAT-TU001-06-0001-DAIN,,2217D
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-PPKC-H350F,Hạt nhựa PP kéo sợi - H350F,KNL001,KG,291.86,KG,291.86,23545.45,6871975,62112,1521,CTY00001,,Phân xưởng 7,,SO2405-0065,LSX06/24-073,Công đoạn tạo sợi,SOI,,SOI-PRTD-01,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-PPKC-H350F,Hạt nhựa PP kéo sợi - H350F,KNL001,KG,278,KG,278,23545.45,6545635,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0034,LSX09/24-049,Công đoạn tạo sợi,SOI,,SOI-PRTD-01,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-PPKC-H350F,Hạt nhựa PP kéo sợi - H350F,KNL001,KG,741.34,KG,741.34,23545.45,17455184,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0033,LSX09/24-017,Công đoạn tạo sợi,SOI,,SOI-PRTD-02,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-PPKC-P400S,Hạt nhựa PP kéo sợi -P400S,KNL001,KG,811.04,KG,811.04,24272.73,19686155,62112,1521,CTY00001,,Phân xưởng 7,,SO2409-0001,LSX10/24-003,Công đoạn tạo sợi,SOI,,SOI-TP13,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-PPKC-P400S,Hạt nhựa PP kéo sợi -P400S,KNL001,KG,57.68,KG,57.68,24272.73,1400051,62112,1521,CTY00001,,Phân xưởng 7,,SO2312-0012,LSX12/23-060,Công đoạn tạo sợi,SOI,,SOI-PRTD-01,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-PPKC-P400S,Hạt nhựa PP kéo sợi -P400S,KNL001,KG,1534.56,KG,1534.56,24272.73,37247961,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0034,LSX09/24-049,Công đoạn tạo sợi,SOI,,SOI-PRTD-01,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-PPKC-P400S,Hạt nhựa PP kéo sợi -P400S,KNL001,KG,2841.79,KG,2841.79,24272.73,68978001,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0033,LSX09/24-017,Công đoạn tạo sợi,SOI,,SOI-PRTD-02,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-PPKC-P400S,Hạt nhựa PP kéo sợi -P400S,KNL001,KG,375.37,KG,375.37,24272.73,9111255,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0034,LSX09/24-049,Công đoạn tạo sợi,SOI,,SOI-PRTD-02,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-PPKC-P400S,Hạt nhựa PP kéo sợi -P400S,KNL001,KG,5328.58,KG,5328.58,24272.73,129339184,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0001,LSX08/24-086,Công đoạn tạo sợi,SOI,,SOI-GL15-3,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-PPKC-P400S,Hạt nhựa PP kéo sợi -P400S,KNL001,KG,3942.56,KG,3942.56,24272.73,95696694,62112,1521,CTY00001,,Phân xưởng 7,,SO2407-0023,LSX10/24-004,Công đoạn tạo sợi,SOI,,SOI-MK12-4,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,0.96,KG,0.96,7846.88,7533,62112,1521,CTY00001,,Phân xưởng 7,,SO2409-0001,LSX10/24-003,Công đoạn tạo sợi,SOI,,SOI-TP13,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,13.32,KG,13.32,7846.88,104520,62112,1521,CTY00001,,Phân xưởng 7,,SO2312-0012,LSX12/23-060,Công đoạn tạo sợi,SOI,,SOI-PRTD-01,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,67.4,KG,67.4,7846.88,528880,62112,1521,CTY00001,,Phân xưởng 7,,SO2405-0065,LSX06/24-073,Công đoạn tạo sợi,SOI,,SOI-PRTD-01,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,354.13,KG,354.13,7846.88,2778817,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0034,LSX09/24-049,Công đoạn tạo sợi,SOI,,SOI-PRTD-01,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,64.16,KG,64.16,7846.88,503456,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0034,LSX09/24-049,Công đoạn tạo sợi,SOI,,SOI-PRTD-01,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,655.8,KG,655.8,7846.88,5145986,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0033,LSX09/24-017,Công đoạn tạo sợi,SOI,,SOI-PRTD-02,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,171.08,KG,171.08,7846.88,1342445,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0033,LSX09/24-017,Công đoạn tạo sợi,SOI,,SOI-PRTD-02,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,86.62,KG,86.62,7846.88,679697,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0034,LSX09/24-049,Công đoạn tạo sợi,SOI,,SOI-PRTD-02,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,2984.35,KG,2984.35,7846.88,23417845,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0001,LSX08/24-086,Công đoạn tạo sợi,SOI,,SOI-GL15-3,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,3154.62,KG,3154.62,7846.88,24753934,62112,1521,CTY00001,,Phân xưởng 7,,SO2407-0023,LSX10/24-004,Công đoạn tạo sợi,SOI,,SOI-MK12-4,,2211
PX,10/3/2024,PX10/24-0044,Yêu cầu xuất NL Sợi X07 ca đêm 03/10/2024 ngày 04/10/2024,HAT-TAYOP10,Hạt tẩy trắng quang học OP10 (Đại Á),KNL001,KG,7.82,KG,7.82,91000,711620,62112,1521,CTY00001,,Phân xưởng 7,,SO2407-0023,LSX10/24-004,Công đoạn tạo sợi,SOI,,SOI-MK12-4,,2211
